,0
21579,http://swc2019.dice-research.org/task/dataset/s-21580
21580,http://swc2019.dice-research.org/task/dataset/s-21581
21581,http://swc2019.dice-research.org/task/dataset/s-21582
21582,http://swc2019.dice-research.org/task/dataset/s-21583
21583,http://swc2019.dice-research.org/task/dataset/s-21584
21584,http://swc2019.dice-research.org/task/dataset/s-21585
21585,http://swc2019.dice-research.org/task/dataset/s-21586
21586,http://swc2019.dice-research.org/task/dataset/s-21587
21587,http://swc2019.dice-research.org/task/dataset/s-21588
21588,http://swc2019.dice-research.org/task/dataset/s-21589
21589,http://swc2019.dice-research.org/task/dataset/s-21590
21590,http://swc2019.dice-research.org/task/dataset/s-21591
21591,http://swc2019.dice-research.org/task/dataset/s-21592
21592,http://swc2019.dice-research.org/task/dataset/s-21593
21593,http://swc2019.dice-research.org/task/dataset/s-21594
21594,http://swc2019.dice-research.org/task/dataset/s-21595
21595,http://swc2019.dice-research.org/task/dataset/s-21596
21596,http://swc2019.dice-research.org/task/dataset/s-21597
21597,http://swc2019.dice-research.org/task/dataset/s-21598
21598,http://swc2019.dice-research.org/task/dataset/s-21599
21599,http://swc2019.dice-research.org/task/dataset/s-21600
21600,http://swc2019.dice-research.org/task/dataset/s-21601
21601,http://swc2019.dice-research.org/task/dataset/s-21602
21602,http://swc2019.dice-research.org/task/dataset/s-21603
21603,http://swc2019.dice-research.org/task/dataset/s-21604
21604,http://swc2019.dice-research.org/task/dataset/s-21605
21605,http://swc2019.dice-research.org/task/dataset/s-21606
21606,http://swc2019.dice-research.org/task/dataset/s-21607
21607,http://swc2019.dice-research.org/task/dataset/s-21608
21608,http://swc2019.dice-research.org/task/dataset/s-21609
21609,http://swc2019.dice-research.org/task/dataset/s-21610
21610,http://swc2019.dice-research.org/task/dataset/s-21611
21611,http://swc2019.dice-research.org/task/dataset/s-21612
21612,http://swc2019.dice-research.org/task/dataset/s-21613
21613,http://swc2019.dice-research.org/task/dataset/s-21614
21614,http://swc2019.dice-research.org/task/dataset/s-21615
21615,http://swc2019.dice-research.org/task/dataset/s-21616
21616,http://swc2019.dice-research.org/task/dataset/s-21617
21617,http://swc2019.dice-research.org/task/dataset/s-21618
21618,http://swc2019.dice-research.org/task/dataset/s-21619
21619,http://swc2019.dice-research.org/task/dataset/s-21620
21620,http://swc2019.dice-research.org/task/dataset/s-21621
21621,http://swc2019.dice-research.org/task/dataset/s-21622
21622,http://swc2019.dice-research.org/task/dataset/s-21623
21623,http://swc2019.dice-research.org/task/dataset/s-21624
21624,http://swc2019.dice-research.org/task/dataset/s-21625
21625,http://swc2019.dice-research.org/task/dataset/s-21626
21626,http://swc2019.dice-research.org/task/dataset/s-21627
21627,http://swc2019.dice-research.org/task/dataset/s-21628
21628,http://swc2019.dice-research.org/task/dataset/s-21629
21629,http://swc2019.dice-research.org/task/dataset/s-21630
21630,http://swc2019.dice-research.org/task/dataset/s-21631
21631,http://swc2019.dice-research.org/task/dataset/s-21632
21632,http://swc2019.dice-research.org/task/dataset/s-21633
21633,http://swc2019.dice-research.org/task/dataset/s-21634
21634,http://swc2019.dice-research.org/task/dataset/s-21635
21635,http://swc2019.dice-research.org/task/dataset/s-21636
21636,http://swc2019.dice-research.org/task/dataset/s-21637
21637,http://swc2019.dice-research.org/task/dataset/s-21638
21638,http://swc2019.dice-research.org/task/dataset/s-21639
21639,http://swc2019.dice-research.org/task/dataset/s-21640
21640,http://swc2019.dice-research.org/task/dataset/s-21641
21641,http://swc2019.dice-research.org/task/dataset/s-21642
21642,http://swc2019.dice-research.org/task/dataset/s-21643
21643,http://swc2019.dice-research.org/task/dataset/s-21644
21644,http://swc2019.dice-research.org/task/dataset/s-21645
21645,http://swc2019.dice-research.org/task/dataset/s-21646
21646,http://swc2019.dice-research.org/task/dataset/s-21647
21647,http://swc2019.dice-research.org/task/dataset/s-21648
21648,http://swc2019.dice-research.org/task/dataset/s-21649
21649,http://swc2019.dice-research.org/task/dataset/s-21650
21650,http://swc2019.dice-research.org/task/dataset/s-21651
21651,http://swc2019.dice-research.org/task/dataset/s-21652
21652,http://swc2019.dice-research.org/task/dataset/s-21653
21653,http://swc2019.dice-research.org/task/dataset/s-21654
21654,http://swc2019.dice-research.org/task/dataset/s-21655
21655,http://swc2019.dice-research.org/task/dataset/s-21656
21656,http://swc2019.dice-research.org/task/dataset/s-21657
21657,http://swc2019.dice-research.org/task/dataset/s-21658
21658,http://swc2019.dice-research.org/task/dataset/s-21659
21659,http://swc2019.dice-research.org/task/dataset/s-21660
21660,http://swc2019.dice-research.org/task/dataset/s-21661
21661,http://swc2019.dice-research.org/task/dataset/s-21662
21662,http://swc2019.dice-research.org/task/dataset/s-21663
21663,http://swc2019.dice-research.org/task/dataset/s-21664
21664,http://swc2019.dice-research.org/task/dataset/s-21665
21665,http://swc2019.dice-research.org/task/dataset/s-21666
21666,http://swc2019.dice-research.org/task/dataset/s-21667
21667,http://swc2019.dice-research.org/task/dataset/s-21668
21668,http://swc2019.dice-research.org/task/dataset/s-21669
21669,http://swc2019.dice-research.org/task/dataset/s-21670
21670,http://swc2019.dice-research.org/task/dataset/s-21671
21671,http://swc2019.dice-research.org/task/dataset/s-21672
21672,http://swc2019.dice-research.org/task/dataset/s-21673
21673,http://swc2019.dice-research.org/task/dataset/s-21674
21674,http://swc2019.dice-research.org/task/dataset/s-21675
21675,http://swc2019.dice-research.org/task/dataset/s-21676
21676,http://swc2019.dice-research.org/task/dataset/s-21677
21677,http://swc2019.dice-research.org/task/dataset/s-21678
21678,http://swc2019.dice-research.org/task/dataset/s-21679
21679,http://swc2019.dice-research.org/task/dataset/s-21680
21680,http://swc2019.dice-research.org/task/dataset/s-21681
21681,http://swc2019.dice-research.org/task/dataset/s-21682
21682,http://swc2019.dice-research.org/task/dataset/s-21683
21683,http://swc2019.dice-research.org/task/dataset/s-21684
21684,http://swc2019.dice-research.org/task/dataset/s-21685
21685,http://swc2019.dice-research.org/task/dataset/s-21686
21686,http://swc2019.dice-research.org/task/dataset/s-21687
21687,http://swc2019.dice-research.org/task/dataset/s-21688
21688,http://swc2019.dice-research.org/task/dataset/s-21689
21689,http://swc2019.dice-research.org/task/dataset/s-21690
21690,http://swc2019.dice-research.org/task/dataset/s-21691
21691,http://swc2019.dice-research.org/task/dataset/s-21692
21692,http://swc2019.dice-research.org/task/dataset/s-21693
21693,http://swc2019.dice-research.org/task/dataset/s-21694
21694,http://swc2019.dice-research.org/task/dataset/s-21695
21695,http://swc2019.dice-research.org/task/dataset/s-21696
21696,http://swc2019.dice-research.org/task/dataset/s-21697
21697,http://swc2019.dice-research.org/task/dataset/s-21698
21698,http://swc2019.dice-research.org/task/dataset/s-21699
21699,http://swc2019.dice-research.org/task/dataset/s-21700
21700,http://swc2019.dice-research.org/task/dataset/s-21701
21701,http://swc2019.dice-research.org/task/dataset/s-21702
21702,http://swc2019.dice-research.org/task/dataset/s-21703
21703,http://swc2019.dice-research.org/task/dataset/s-21704
21704,http://swc2019.dice-research.org/task/dataset/s-21705
21705,http://swc2019.dice-research.org/task/dataset/s-21706
21706,http://swc2019.dice-research.org/task/dataset/s-21707
21707,http://swc2019.dice-research.org/task/dataset/s-21708
21708,http://swc2019.dice-research.org/task/dataset/s-21709
21709,http://swc2019.dice-research.org/task/dataset/s-21710
21710,http://swc2019.dice-research.org/task/dataset/s-21711
21711,http://swc2019.dice-research.org/task/dataset/s-21712
21712,http://swc2019.dice-research.org/task/dataset/s-21713
21713,http://swc2019.dice-research.org/task/dataset/s-21714
21714,http://swc2019.dice-research.org/task/dataset/s-21715
21715,http://swc2019.dice-research.org/task/dataset/s-21716
21716,http://swc2019.dice-research.org/task/dataset/s-21717
21717,http://swc2019.dice-research.org/task/dataset/s-21718
21718,http://swc2019.dice-research.org/task/dataset/s-21719
21719,http://swc2019.dice-research.org/task/dataset/s-21720
21720,http://swc2019.dice-research.org/task/dataset/s-21721
21721,http://swc2019.dice-research.org/task/dataset/s-21722
21722,http://swc2019.dice-research.org/task/dataset/s-21723
21723,http://swc2019.dice-research.org/task/dataset/s-21724
21724,http://swc2019.dice-research.org/task/dataset/s-21725
21725,http://swc2019.dice-research.org/task/dataset/s-21726
21726,http://swc2019.dice-research.org/task/dataset/s-21727
21727,http://swc2019.dice-research.org/task/dataset/s-21728
21728,http://swc2019.dice-research.org/task/dataset/s-21729
21729,http://swc2019.dice-research.org/task/dataset/s-21730
21730,http://swc2019.dice-research.org/task/dataset/s-21731
21731,http://swc2019.dice-research.org/task/dataset/s-21732
21732,http://swc2019.dice-research.org/task/dataset/s-21733
21733,http://swc2019.dice-research.org/task/dataset/s-21734
21734,http://swc2019.dice-research.org/task/dataset/s-21735
21735,http://swc2019.dice-research.org/task/dataset/s-21736
21736,http://swc2019.dice-research.org/task/dataset/s-21737
21737,http://swc2019.dice-research.org/task/dataset/s-21738
21738,http://swc2019.dice-research.org/task/dataset/s-21739
21739,http://swc2019.dice-research.org/task/dataset/s-21740
21740,http://swc2019.dice-research.org/task/dataset/s-21741
21741,http://swc2019.dice-research.org/task/dataset/s-21742
21742,http://swc2019.dice-research.org/task/dataset/s-21743
21743,http://swc2019.dice-research.org/task/dataset/s-21744
21744,http://swc2019.dice-research.org/task/dataset/s-21745
21745,http://swc2019.dice-research.org/task/dataset/s-21746
21746,http://swc2019.dice-research.org/task/dataset/s-21747
21747,http://swc2019.dice-research.org/task/dataset/s-21748
21748,http://swc2019.dice-research.org/task/dataset/s-21749
21749,http://swc2019.dice-research.org/task/dataset/s-21750
21750,http://swc2019.dice-research.org/task/dataset/s-21751
21751,http://swc2019.dice-research.org/task/dataset/s-21752
21752,http://swc2019.dice-research.org/task/dataset/s-21753
21753,http://swc2019.dice-research.org/task/dataset/s-21754
21754,http://swc2019.dice-research.org/task/dataset/s-21755
21755,http://swc2019.dice-research.org/task/dataset/s-21756
21756,http://swc2019.dice-research.org/task/dataset/s-21757
21757,http://swc2019.dice-research.org/task/dataset/s-21758
21758,http://swc2019.dice-research.org/task/dataset/s-21759
21759,http://swc2019.dice-research.org/task/dataset/s-21760
21760,http://swc2019.dice-research.org/task/dataset/s-21761
21761,http://swc2019.dice-research.org/task/dataset/s-21762
21762,http://swc2019.dice-research.org/task/dataset/s-21763
21763,http://swc2019.dice-research.org/task/dataset/s-21764
21764,http://swc2019.dice-research.org/task/dataset/s-21765
21765,http://swc2019.dice-research.org/task/dataset/s-21766
21766,http://swc2019.dice-research.org/task/dataset/s-21767
21767,http://swc2019.dice-research.org/task/dataset/s-21768
21768,http://swc2019.dice-research.org/task/dataset/s-21769
21769,http://swc2019.dice-research.org/task/dataset/s-21770
21770,http://swc2019.dice-research.org/task/dataset/s-21771
21771,http://swc2019.dice-research.org/task/dataset/s-21772
21772,http://swc2019.dice-research.org/task/dataset/s-21773
21773,http://swc2019.dice-research.org/task/dataset/s-21774
21774,http://swc2019.dice-research.org/task/dataset/s-21775
21775,http://swc2019.dice-research.org/task/dataset/s-21776
21776,http://swc2019.dice-research.org/task/dataset/s-21777
21777,http://swc2019.dice-research.org/task/dataset/s-21778
21778,http://swc2019.dice-research.org/task/dataset/s-21779
21779,http://swc2019.dice-research.org/task/dataset/s-21780
21780,http://swc2019.dice-research.org/task/dataset/s-21781
21781,http://swc2019.dice-research.org/task/dataset/s-21782
21782,http://swc2019.dice-research.org/task/dataset/s-21783
21783,http://swc2019.dice-research.org/task/dataset/s-21784
21784,http://swc2019.dice-research.org/task/dataset/s-21785
21785,http://swc2019.dice-research.org/task/dataset/s-21786
21786,http://swc2019.dice-research.org/task/dataset/s-21787
21787,http://swc2019.dice-research.org/task/dataset/s-21788
21788,http://swc2019.dice-research.org/task/dataset/s-21789
21789,http://swc2019.dice-research.org/task/dataset/s-21790
21790,http://swc2019.dice-research.org/task/dataset/s-21791
21791,http://swc2019.dice-research.org/task/dataset/s-21792
21792,http://swc2019.dice-research.org/task/dataset/s-21793
21793,http://swc2019.dice-research.org/task/dataset/s-21794
21794,http://swc2019.dice-research.org/task/dataset/s-21795
21795,http://swc2019.dice-research.org/task/dataset/s-21796
21796,http://swc2019.dice-research.org/task/dataset/s-21797
21797,http://swc2019.dice-research.org/task/dataset/s-21798
21798,http://swc2019.dice-research.org/task/dataset/s-21799
21799,http://swc2019.dice-research.org/task/dataset/s-21800
21800,http://swc2019.dice-research.org/task/dataset/s-21801
21801,http://swc2019.dice-research.org/task/dataset/s-21802
21802,http://swc2019.dice-research.org/task/dataset/s-21803
21803,http://swc2019.dice-research.org/task/dataset/s-21804
21804,http://swc2019.dice-research.org/task/dataset/s-21805
21805,http://swc2019.dice-research.org/task/dataset/s-21806
21806,http://swc2019.dice-research.org/task/dataset/s-21807
21807,http://swc2019.dice-research.org/task/dataset/s-21808
21808,http://swc2019.dice-research.org/task/dataset/s-21809
21809,http://swc2019.dice-research.org/task/dataset/s-21810
21810,http://swc2019.dice-research.org/task/dataset/s-21811
21811,http://swc2019.dice-research.org/task/dataset/s-21812
21812,http://swc2019.dice-research.org/task/dataset/s-21813
21813,http://swc2019.dice-research.org/task/dataset/s-21814
21814,http://swc2019.dice-research.org/task/dataset/s-21815
21815,http://swc2019.dice-research.org/task/dataset/s-21816
21816,http://swc2019.dice-research.org/task/dataset/s-21817
21817,http://swc2019.dice-research.org/task/dataset/s-21818
21818,http://swc2019.dice-research.org/task/dataset/s-21819
21819,http://swc2019.dice-research.org/task/dataset/s-21820
21820,http://swc2019.dice-research.org/task/dataset/s-21821
21821,http://swc2019.dice-research.org/task/dataset/s-21822
21822,http://swc2019.dice-research.org/task/dataset/s-21823
21823,http://swc2019.dice-research.org/task/dataset/s-21824
21824,http://swc2019.dice-research.org/task/dataset/s-21825
21825,http://swc2019.dice-research.org/task/dataset/s-21826
21826,http://swc2019.dice-research.org/task/dataset/s-21827
21827,http://swc2019.dice-research.org/task/dataset/s-21828
21828,http://swc2019.dice-research.org/task/dataset/s-21829
21829,http://swc2019.dice-research.org/task/dataset/s-21830
