,predicate,subject,object,score
18860,5703,11992,1180,0.0
18861,6556,11992,962,0.0
18862,9914,11992,1164,0.0
18863,11537,11992,676,0.0
18864,11663,11992,55,0.0
18865,3867,11992,42,0.0
18866,5757,11992,539,0.0
18867,8440,11992,1350,0.0
18868,1633,11992,1486,0.0
18869,11982,11992,266,0.0
18870,5229,11992,547,0.0
18871,1921,11992,337,0.0
18872,11312,11992,49,0.0
18873,11229,11992,641,0.0
18874,6134,11992,344,0.0
18875,1644,11992,44,0.0
18876,5852,11992,429,0.0
18877,11268,11992,1469,0.0
18878,8031,11992,476,0.0
18879,6619,11992,1077,0.0
18880,8506,11992,44,0.0
18881,7837,11992,41,0.0
18882,2776,11992,131,0.0
18883,4130,11992,899,0.0
18884,3945,11992,428,0.0
18885,8901,11992,1365,0.0
18886,9307,11992,1016,0.0
18887,7241,11992,278,0.0
18888,10637,11992,593,0.0
18889,6322,11992,1317,0.0
18890,6864,11992,174,0.0
18891,1980,11992,373,0.0
18892,6348,11992,57,0.0
18893,9279,11992,1062,0.0
18894,8439,11992,308,0.0
18895,5330,11992,447,0.0
18896,9248,11992,197,0.0
18897,8071,11992,694,0.0
18898,10735,11992,1132,0.0
18899,8170,11992,1275,0.0
18900,11983,11992,144,0.0
18901,7121,11992,597,0.0
18902,3428,11992,612,0.0
18903,11816,11992,749,0.0
18904,2971,11992,1287,0.0
18905,3649,11992,1122,0.0
18906,2176,11992,490,0.0
18907,9145,11992,56,0.0
18908,8952,11992,1186,0.0
18909,4391,11992,311,0.0
18910,6879,11992,1008,0.0
18911,5134,11992,113,0.0
18912,6880,11992,3,0.0
18913,7984,11992,293,0.0
18914,6172,11992,1258,0.0
18915,6221,11992,1370,0.0
18916,6903,11992,1090,0.0
18917,5122,11992,878,0.0
18918,2070,11992,1076,0.0
18919,7605,11992,82,0.0
18920,8943,11992,494,0.0
18921,6849,11992,275,0.0
18922,9013,11992,1031,0.0
18923,5623,11992,821,0.0
18924,3471,11992,1270,0.0
18925,10653,11992,1333,0.0
18926,8696,11992,777,0.0
18927,2502,11992,550,0.0
18928,9249,11992,324,0.0
18929,8732,11992,631,0.0
18930,8006,11992,18,0.0
18931,3868,11992,105,0.0
18932,3958,11992,238,0.0
18933,10472,11992,1358,0.0
18934,9577,11992,453,0.0
18935,5701,11992,432,0.0
18936,5932,11992,1407,0.0
18937,2703,11992,743,0.0
18938,10727,11992,176,0.0
18939,9826,11992,1364,0.0
18940,4940,11992,1114,0.0
18941,6986,11992,1186,0.0
18942,2919,11992,777,0.0
18943,1736,11992,1047,0.0
18944,3758,11992,1300,0.0
18945,5933,11992,854,0.0
18946,6704,11992,1321,0.0
18947,8375,11992,339,0.0
18948,10193,11992,619,0.0
18949,3738,11992,818,0.0
18950,9644,11992,462,0.0
18951,8317,11992,109,0.0
18952,11059,11992,1059,0.0
18953,11881,11992,238,0.0
18954,7495,11992,359,0.0
18955,6795,11992,1273,0.0
18956,11799,11992,1192,0.0
18957,8285,11992,1088,0.0
18958,3784,11992,205,0.0
18959,11589,11992,852,0.0
18960,10698,11992,973,0.0
18961,11447,11992,268,0.0
18962,5593,11992,967,0.0
18963,4722,11992,822,0.0
18964,4420,11992,305,0.0
18965,5838,11992,1438,0.0
18966,11231,11992,822,0.0
18967,8345,11992,551,0.0
18968,2475,11992,200,0.0
18969,4907,11992,233,0.0
18970,11472,11992,1451,0.0
18971,10948,11992,1418,0.0
18972,4096,11992,368,0.0
18973,4253,11992,8,0.0
18974,5454,11992,413,0.0
18975,8667,11992,212,0.0
18976,9178,11992,118,0.0
18977,9613,11992,3,0.0
18978,9172,11992,1463,0.0
18979,3794,11992,1221,0.0
18980,4933,11992,604,0.0
18981,4432,11992,74,0.0
18982,5209,11992,866,0.0
18983,7123,11992,1114,0.0
18984,11277,11992,512,0.0
18985,2165,11992,349,0.0
18986,3944,11992,769,0.0
18987,4490,11992,323,0.0
18988,1590,11992,1124,0.0
18989,8815,11992,1196,0.0
18990,4079,11992,1341,0.0
18991,5882,11992,267,0.0
18992,4102,11992,1372,0.0
18993,11293,11992,1393,0.0
18994,8874,11992,958,0.0
18995,5241,11992,1208,0.0
18996,1938,11992,150,0.0
18997,1623,11992,313,0.0
18998,1834,11992,683,0.0
18999,5778,11992,258,0.0
19000,10103,11992,632,0.0
19001,11834,11992,1013,0.0
19002,4622,11992,752,0.0
19003,5518,11992,292,0.0
19004,2892,11992,686,0.0
19005,9559,11992,12,0.0
19006,10661,11992,113,0.0
19007,9308,11992,466,0.0
19008,9417,11992,1085,0.0
19009,1552,11992,642,0.0
19010,2537,11992,1105,0.0
19011,5149,11992,667,0.0
19012,5863,11992,211,0.0
19013,1894,11992,1350,0.0
19014,3732,11992,1363,0.0
19015,3886,11992,1294,0.0
19016,8905,11992,268,0.0
19017,5073,11992,474,0.0
19018,9479,11992,820,0.0
19019,7990,11992,1203,0.0
19020,5232,11992,644,0.0
19021,2581,11992,969,0.0
19022,11240,11992,1238,0.0
19023,3265,11992,489,0.0
19024,10705,11992,1275,0.0
19025,11208,11992,189,0.0
19026,9471,11992,1224,0.0
19027,3627,11992,1452,0.0
19028,9119,11992,76,0.0
19029,2007,11992,633,0.0
19030,1515,11992,471,0.0
19031,2147,11992,114,0.0
19032,2531,11992,710,0.0
19033,11742,11992,1381,0.0
19034,3122,11992,1139,0.0
19035,4818,11992,695,0.0
19036,9896,11992,727,0.0
19037,5608,11992,1102,0.0
19038,4254,11992,1017,0.0
19039,2970,11992,881,0.0
19040,4939,11992,1200,0.0
19041,2231,11992,1292,0.0
19042,1900,11992,1335,0.0
19043,7025,11992,1165,0.0
19044,7476,11992,1387,0.0
19045,9118,11992,362,0.0
19046,3268,11992,1238,0.0
19047,4446,11992,6,0.0
19048,10240,11992,1233,0.0
19049,10783,11992,519,0.0
19050,7071,11992,475,0.0
19051,11841,11992,787,0.0
19052,4298,11992,873,0.0
19053,5350,11992,490,0.0
19054,3722,11992,227,0.0
19055,7307,11992,567,0.0
19056,5443,11992,223,0.0
19057,10096,11992,249,0.0
19058,4641,11992,86,0.0
19059,6984,11992,499,0.0
19060,7436,11992,1037,0.0
19061,2148,11992,172,0.0
19062,6042,11992,1,0.0
19063,4366,11992,409,0.0
19064,9199,11992,911,0.0
19065,9657,11992,925,0.0
19066,4001,11992,981,0.0
19067,6895,11992,253,0.0
19068,8389,11992,163,0.0
19069,10598,11992,343,0.0
19070,7522,11992,1343,0.0
19071,11775,11992,1375,0.0
19072,4947,11992,1002,0.0
19073,5231,11992,462,0.0
19074,7908,11992,85,0.0
19075,10373,11992,810,0.0
19076,8659,11992,1443,0.0
19077,1535,11992,189,0.0
19078,7290,11992,1019,0.0
19079,10987,11992,1369,0.0
19080,10561,11992,481,0.0
19081,5950,11992,30,0.0
19082,9520,11992,477,0.0
19083,5371,11992,290,0.0
19084,8294,11992,113,0.0
19085,9143,11992,46,0.0
19086,8095,11992,1132,0.0
19087,1808,11992,1167,0.0
19088,10145,11992,727,0.0
19089,3459,11992,962,0.0
19090,1710,11992,1159,0.0
19091,10679,11992,421,0.0
19092,2579,11992,809,0.0
19093,4596,11992,484,0.0
19094,3936,11992,1272,0.0
19095,10007,11992,992,0.0
19096,11769,11992,1146,0.0
19097,6820,11992,217,0.0
19098,10584,11992,1149,0.0
19099,8139,11992,883,0.0
19100,8470,11992,92,0.0
19101,3869,11992,746,0.0
19102,8770,11992,1236,0.0
19103,5348,11992,588,0.0
19104,11643,11992,496,0.0
19105,5218,11992,1099,0.0
19106,7813,11992,880,0.0
19107,11320,11992,489,0.0
19108,2784,11992,566,0.0
19109,9871,11992,1165,0.0
19110,10909,11992,1491,0.0
19111,2187,11992,974,0.0
19112,5179,11992,848,0.0
19113,2617,11992,1351,0.0
19114,4607,11992,868,0.0
19115,11895,11992,1040,0.0
19116,2979,11992,1373,0.0
19117,8871,11992,126,0.0
19118,10243,11992,232,0.0
19119,7185,11992,757,0.0
19120,10491,11992,907,0.0
19121,7923,11992,976,0.0
19122,11110,11992,381,0.0
19123,7076,11992,635,0.0
19124,11184,11992,1430,0.0
19125,8456,11992,1179,0.0
19126,5072,11992,708,0.0
19127,5887,11992,1358,0.0
19128,4459,11992,151,0.0
19129,7015,11992,690,0.0
19130,10348,11992,227,0.0
19131,8161,11992,877,0.0
19132,9558,11992,130,0.0
19133,6266,11992,1389,0.0
19134,7442,11992,977,0.0
19135,7005,11992,676,0.0
19136,3708,11992,1199,0.0
19137,3571,11992,292,0.0
19138,11411,11992,662,0.0
19139,8036,11992,624,0.0
19140,6270,11992,442,0.0
19141,3657,11992,133,0.0
19142,10086,11992,466,0.0
19143,11636,11992,999,0.0
19144,9602,11992,648,0.0
19145,6731,11992,636,0.0
19146,7824,11992,1428,0.0
19147,4873,11992,999,0.0
19148,7145,11992,872,0.0
19149,2952,11992,845,0.0
19150,2758,11992,202,0.0
19151,9830,11992,1268,0.0
19152,6362,11992,246,0.0
19153,2041,11992,490,0.0
19154,4866,11992,866,0.0
19155,5203,11992,279,0.0
19156,3361,11992,1438,0.0
19157,1569,11992,1319,0.0
19158,7279,11992,485,0.0
19159,3709,11992,733,0.0
19160,10847,11992,639,0.0
19161,10301,11992,602,0.0
19162,3857,11992,1226,0.0
19163,2219,11992,309,0.0
19164,7502,11992,848,0.0
19165,6219,11992,686,0.0
19166,9029,11992,1029,0.0
19167,8286,11992,626,0.0
19168,11912,11992,1230,0.0
19169,11223,11992,1486,0.0
19170,7137,11992,1035,0.0
19171,8495,11992,791,0.0
19172,6182,11992,961,0.0
19173,2545,11992,966,0.0
19174,3138,11992,935,0.0
19175,2910,11992,1082,0.0
19176,9518,11992,892,0.0
19177,3710,11992,917,0.0
19178,11279,11992,1395,0.0
19179,10132,11992,509,0.0
19180,4471,11992,1449,0.0
19181,2445,11992,1248,0.0
19182,6723,11992,933,0.0
19183,7610,11992,129,0.0
19184,10118,11992,1359,0.0
19185,7791,11992,1298,0.0
19186,9679,11992,687,0.0
19187,5907,11992,1233,0.0
19188,8059,11992,1028,0.0
19189,3749,11992,1109,0.0
19190,11402,11992,857,0.0
19191,7831,11992,1290,0.0
19192,9104,11992,874,0.0
19193,2310,11992,1245,0.0
19194,8145,11992,1240,0.0
19195,10439,11992,939,0.0
19196,8571,11992,244,0.0
19197,5676,11992,179,0.0
19198,2548,11992,104,0.0
19199,9590,11992,1219,0.0
19200,10658,11992,1302,0.0
19201,9565,11992,329,0.0
19202,8192,11992,865,0.0
19203,9961,11992,1092,0.0
19204,4901,11992,393,0.0
19205,9443,11992,43,0.0
19206,3074,11992,1013,0.0
19207,3862,11992,1078,0.0
19208,9103,11992,1091,0.0
19209,10245,11992,419,0.0
19210,4639,11992,381,0.0
19211,1882,11992,968,0.0
19212,8118,11992,634,0.0
19213,3117,11992,1439,0.0
19214,1909,11992,865,0.0
19215,4441,11992,15,0.0
19216,3496,11992,546,0.0
19217,1542,11992,1416,0.0
19218,10690,11992,580,0.0
19219,6084,11992,614,0.0
19220,8935,11992,225,0.0
19221,10457,11992,1409,0.0
19222,4632,11992,1236,0.0
19223,10322,11992,1039,0.0
19224,11679,11992,977,0.0
19225,3064,11992,330,0.0
19226,10800,11992,764,0.0
19227,6599,11992,621,0.0
19228,7330,11992,608,0.0
19229,11239,11992,790,0.0
19230,4778,11992,1009,0.0
19231,3682,11992,1240,0.0
19232,5184,11992,816,0.0
19233,9185,11992,1101,0.0
19234,4666,11992,1032,0.0
19235,1533,11992,1163,0.0
19236,9930,11992,152,0.0
19237,2540,11992,864,0.0
19238,3149,11992,1428,0.0
19239,7627,11992,482,0.0
19240,7264,11992,677,0.0
19241,4057,11992,777,0.0
19242,1967,11992,293,0.0
19243,11597,11992,715,0.0
19244,10670,11992,1353,0.0
19245,5555,11992,1216,0.0
19246,8115,11992,104,0.0
19247,5368,11992,975,0.0
19248,7379,11992,836,0.0
19249,8063,11992,909,0.0
19250,7226,11992,303,0.0
19251,8100,11992,675,0.0
19252,3187,11992,1076,0.0
19253,10615,11992,751,0.0
19254,3010,11992,382,0.0
19255,5421,11992,259,0.0
19256,10522,11992,79,0.0
19257,9751,11992,1429,0.0
19258,10719,11992,1240,0.0
19259,10002,11992,1045,0.0
19260,7916,11992,1139,0.0
19261,3884,11992,1117,0.0
19262,8578,11992,1004,0.0
19263,3513,11992,969,0.0
19264,8047,11992,255,0.0
19265,9869,11992,864,0.0
19266,7636,11992,1099,0.0
19267,6151,11992,1454,0.0
19268,4614,11992,177,0.0
19269,7583,11992,1231,0.0
19270,10423,11992,1084,0.0
19271,4675,11992,675,0.0
19272,9426,11992,682,0.0
19273,5170,11992,203,0.0
19274,7733,11992,671,0.0
19275,2071,11992,63,0.0
19276,7973,11992,364,0.0
19277,10332,11992,219,0.0
19278,4986,11992,957,0.0
19279,5044,11992,450,0.0
19280,8739,11992,1021,0.0
19281,8419,11992,1217,0.0
19282,2709,11992,1086,0.0
19283,4327,11992,72,0.0
19284,5999,11992,354,0.0
19285,4229,11992,1199,0.0
19286,9096,11992,1455,0.0
19287,9601,11992,468,0.0
19288,10862,11992,1388,0.0
19289,11410,11992,405,0.0
19290,5527,11992,188,0.0
19291,5620,11992,1270,0.0
19292,6287,11992,1450,0.0
19293,7735,11992,207,0.0
19294,6811,11992,192,0.0
19295,6396,11992,395,0.0
19296,9459,11992,528,0.0
19297,1863,11992,1117,0.0
19298,3538,11992,1366,0.0
19299,4325,11992,197,0.0
19300,5891,11992,367,0.0
19301,5537,11992,189,0.0
19302,10895,11992,484,0.0
19303,4304,11992,1345,0.0
19304,8944,11992,1004,0.0
19305,5879,11992,644,0.0
19306,5049,11992,1017,0.0
19307,3408,11992,867,0.0
19308,10713,11992,1339,0.0
19309,3768,11992,95,0.0
19310,5704,11992,1303,0.0
19311,11378,11992,64,0.0
19312,8233,11992,759,0.0
19313,6289,11992,1079,0.0
19314,10955,11992,1105,0.0
19315,3811,11992,198,0.0
19316,1704,11992,1085,0.0
19317,8643,11992,807,0.0
19318,7749,11992,40,0.0
19319,10722,11992,434,0.0
19320,4245,11992,766,0.0
19321,3409,11992,1194,0.0
19322,6046,11992,1179,0.0
19323,6905,11992,1178,0.0
19324,2194,11992,1363,0.0
19325,4269,11992,1009,0.0
19326,11491,11992,647,0.0
19327,6946,11992,1438,0.0
19328,5321,11992,981,0.0
19329,7932,11992,822,0.0
19330,11454,11992,1262,0.0
19331,8085,11992,1300,0.0
19332,11535,11992,147,0.0
19333,4214,11992,432,0.0
19334,7386,11992,341,0.0
19335,7417,11992,257,0.0
19336,10761,11992,351,0.0
19337,2129,11992,1412,0.0
19338,9636,11992,243,0.0
19339,3620,11992,1471,0.0
19340,7776,11992,1369,0.0
19341,8383,11992,535,0.0
19342,10088,11992,1290,0.0
19343,10524,11992,1420,0.0
19344,3118,11992,1401,0.0
19345,7750,11992,619,0.0
19346,8278,11992,283,0.0
19347,5015,11992,560,0.0
19348,5357,11992,925,0.0
19349,11174,11992,1274,0.0
19350,4988,11992,1454,0.0
19351,10119,11992,1394,0.0
19352,4400,11992,955,0.0
19353,6763,11992,905,0.0
19354,4809,11992,1140,0.0
19355,4167,11992,383,0.0
19356,8722,11992,1014,0.0
19357,7063,11992,1235,0.0
19358,8331,11992,1398,0.0
19359,11848,11992,707,0.0
19360,5896,11992,955,0.0
19361,8239,11992,291,0.0
19362,8087,11992,1049,0.0
19363,7304,11992,414,0.0
19364,4213,11992,598,0.0
19365,3861,11992,258,0.0
19366,6930,11992,1248,0.0
19367,1912,11992,973,0.0
19368,4747,11992,157,0.0
19369,6959,11992,1426,0.0
19370,11809,11992,286,0.0
19371,9780,11992,6,0.0
19372,7981,11992,1311,0.0
19373,7551,11992,465,0.0
19374,9821,11992,679,0.0
19375,9233,11992,1479,0.0
19376,8960,11992,582,0.0
19377,1703,11992,960,0.0
19378,4741,11992,790,0.0
19379,10195,11992,1325,0.0
19380,8712,11992,711,0.0
19381,4847,11992,20,0.0
19382,1816,11992,628,0.0
19383,9847,11992,965,0.0
19384,3210,11992,286,0.0
19385,9171,11992,987,0.0
19386,10920,11992,206,0.0
19387,11705,11992,719,0.0
19388,9136,11992,1171,0.0
19389,4246,11992,998,0.0
19390,5965,11992,717,0.0
19391,10736,11992,183,0.0
19392,3195,11992,88,0.0
19393,4044,11992,1478,0.0
19394,7760,11992,812,0.0
19395,10415,11992,1099,0.0
19396,10726,11992,98,0.0
19397,7372,11992,533,0.0
19398,4995,11992,915,0.0
19399,5825,11992,987,0.0
19400,1986,11992,385,0.0
19401,7924,11992,1414,0.0
19402,4433,11992,1455,0.0
19403,11114,11992,615,0.0
19404,9234,11992,833,0.0
19405,4917,11992,372,0.0
19406,6298,11992,453,0.0
19407,2692,11992,1333,0.0
19408,11725,11992,1294,0.0
19409,11432,11992,473,0.0
19410,7871,11992,1100,0.0
19411,2775,11992,289,0.0
19412,4535,11992,161,0.0
19413,10570,11992,386,0.0
19414,2443,11992,1096,0.0
19415,2377,11992,365,0.0
19416,2633,11992,126,0.0
19417,8427,11992,1005,0.0
19418,5090,11992,248,0.0
19419,3935,11992,658,0.0
19420,8424,11992,1174,0.0
19421,4382,11992,612,0.0
19422,7033,11992,635,0.0
19423,7481,11992,47,0.0
19424,11573,11992,537,0.0
19425,7705,11992,1273,0.0
19426,3648,11992,230,0.0
19427,5282,11992,1354,0.0
19428,11888,11992,1113,0.0
19429,3647,11992,1210,0.0
19430,6149,11992,1363,0.0
19431,2530,11992,1450,0.0
19432,5186,11992,801,0.0
19433,8155,11992,443,0.0
19434,9681,11992,1152,0.0
19435,7893,11992,1174,0.0
19436,7744,11992,240,0.0
19437,8900,11992,1016,0.0
19438,7982,11992,796,0.0
19439,9250,11992,1151,0.0
19440,6779,11992,1337,0.0
19441,8019,11992,1270,0.0
19442,2840,11992,1111,0.0
19443,2379,11992,397,0.0
19444,11154,11992,560,0.0
19445,6068,11992,441,0.0
19446,6904,11992,87,0.0
19447,8991,11992,1047,0.0
19448,3009,11992,849,0.0
19449,9102,11992,472,0.0
19450,8108,11992,1020,0.0
19451,5098,11992,158,0.0
19452,4895,11992,370,0.0
19453,7635,11992,732,0.0
19454,3176,11992,535,0.0
19455,9410,11992,434,0.0
19456,3167,11992,326,0.0
19457,10238,11992,822,0.0
19458,6950,11992,1447,0.0
19459,9273,11992,741,0.0
19460,9002,11992,478,0.0
19461,3174,11992,183,0.0
19462,7857,11992,407,0.0
19463,11564,11992,320,0.0
19464,4271,11992,44,0.0
19465,10856,11992,1454,0.0
19466,11824,11992,272,0.0
19467,9097,11992,289,0.0
19468,8052,11992,837,0.0
19469,2015,11992,935,0.0
19470,11964,11992,69,0.0
19471,9787,11992,415,0.0
19472,10209,11992,1415,0.0
19473,7566,11992,734,0.0
19474,11949,11992,62,0.0
19475,4160,11992,944,0.0
19476,11865,11992,37,0.0
19477,8539,11992,73,0.0
19478,4692,11992,446,0.0
19479,10815,11992,115,0.0
19480,3885,11992,585,0.0
19481,2665,11992,1330,0.0
19482,2969,11992,437,0.0
19483,11304,11992,1431,0.0
19484,6577,11992,669,0.0
19485,11052,11992,1259,0.0
19486,3916,11992,945,0.0
19487,2210,11992,1260,0.0
19488,7249,11992,1333,0.0
19489,8860,11992,1081,0.0
19490,11621,11992,15,0.0
19491,3001,11992,939,0.0
19492,5210,11992,513,0.0
19493,8206,11992,30,0.0
19494,3676,11992,102,0.0
19495,11695,11992,1329,0.0
19496,10398,11992,646,0.0
19497,6762,11992,1474,0.0
19498,8628,11992,588,0.0
19499,5500,11992,1079,0.0
19500,6836,11992,431,0.0
19501,7729,11992,1252,0.0
19502,7429,11992,1023,0.0
19503,1624,11992,142,0.0
19504,10072,11992,406,0.0
19505,4085,11992,1299,0.0
19506,7277,11992,1152,0.0
19507,4810,11992,1413,0.0
19508,2211,11992,569,0.0
19509,2872,11992,1306,0.0
19510,10466,11992,423,0.0
19511,4355,11992,890,0.0
19512,10498,11992,1204,0.0
19513,3090,11992,1364,0.0
19514,10750,11992,1076,0.0
19515,8658,11992,808,0.0
19516,4328,11992,695,0.0
19517,7353,11992,1141,0.0
19518,10781,11992,706,0.0
19519,5653,11992,95,0.0
19520,2728,11992,741,0.0
19521,7325,11992,1261,0.0
19522,11542,11992,959,0.0
19523,11311,11992,1390,0.0
19524,3486,11992,797,0.0
19525,9451,11992,1110,0.0
19526,7977,11992,681,0.0
19527,11024,11992,681,0.0
19528,10785,11992,1446,0.0
19529,3611,11992,1290,0.0
19530,7376,11992,70,0.0
19531,8218,11992,1304,0.0
19532,1727,11992,4,0.0
19533,2347,11992,830,0.0
19534,2345,11992,715,0.0
19535,9975,11992,1430,0.0
19536,5337,11992,1346,0.0
19537,5664,11992,603,0.0
19538,11839,11992,895,0.0
19539,4008,11992,789,0.0
19540,7895,11992,1380,0.0
19541,2463,11992,1371,0.0
19542,2769,11992,418,0.0
19543,3565,11992,239,0.0
19544,8555,11992,468,0.0
19545,6458,11992,916,0.0
19546,3734,11992,234,0.0
19547,11599,11992,669,0.0
19548,9111,11992,276,0.0
19549,4932,11992,877,0.0
19550,11095,11992,1474,0.0
19551,11128,11992,97,0.0
19552,3323,11992,1341,0.0
19553,8799,11992,726,0.0
19554,9492,11992,1022,0.0
19555,4350,11992,1170,0.0
19556,6938,11992,705,0.0
19557,5004,11992,1381,0.0
19558,4081,11992,1041,0.0
19559,9372,11992,75,0.0
19560,7532,11992,58,0.0
19561,5185,11992,203,0.0
19562,11894,11992,1278,0.0
19563,6190,11992,1321,0.0
19564,5161,11992,952,0.0
19565,7697,11992,1387,0.0
19566,4648,11992,1466,0.0
19567,3288,11992,1302,0.0
19568,8891,11992,1013,0.0
19569,3018,11992,116,0.0
19570,3826,11992,60,0.0
19571,10250,11992,194,0.0
19572,7196,11992,269,0.0
19573,11218,11992,1440,0.0
19574,7363,11992,595,0.0
19575,11618,11992,599,0.0
19576,10527,11992,1241,0.0
19577,6755,11992,370,0.0
19578,4888,11992,757,0.0
19579,10589,11992,288,0.0
19580,6109,11992,141,0.0
19581,8119,11992,1134,0.0
19582,5163,11992,380,0.0
19583,9319,11992,140,0.0
19584,2528,11992,242,0.0
19585,5081,11992,415,0.0
19586,9503,11992,940,0.0
19587,11930,11992,471,0.0
19588,11237,11992,1256,0.0
19589,6754,11992,1047,0.0
19590,9872,11992,691,0.0
19591,1653,11992,1116,0.0
19592,8587,11992,78,0.0
19593,2571,11992,1170,0.0
19594,11571,11992,135,0.0
19595,4426,11992,786,0.0
19596,7163,11992,1385,0.0
19597,4925,11992,39,0.0
19598,6914,11992,1317,0.0
19599,11505,11992,1316,0.0
19600,6305,11992,155,0.0
19601,4973,11992,158,0.0
19602,8951,11992,436,0.0
19603,1940,11992,1454,0.0
19604,8053,11992,929,0.0
19605,4380,11992,1138,0.0
19606,5372,11992,1459,0.0
19607,9164,11992,963,0.0
19608,5740,11992,174,0.0
19609,1635,11992,1331,0.0
19610,6075,11992,1344,0.0
19611,5142,11992,922,0.0
19612,3362,11992,1371,0.0
19613,5471,11992,680,0.0
19614,11638,11992,910,0.0
19615,9267,11992,1160,0.0
19616,3340,11992,81,0.0
19617,11357,11992,633,0.0
19618,9157,11992,598,0.0
19619,4793,11992,176,0.0
19620,11199,11992,541,0.0
19621,1536,11992,1472,0.0
19622,3275,11992,538,0.0
19623,9460,11992,1348,0.0
19624,11195,11992,484,0.0
19625,5761,11992,1376,0.0
19626,9750,11992,1332,0.0
19627,4283,11992,611,0.0
19628,7762,11992,1364,0.0
19629,10454,11992,1436,0.0
19630,6024,11992,838,0.0
19631,8942,11992,1209,0.0
19632,11101,11992,237,0.0
19633,8677,11992,276,0.0
19634,10902,11992,789,0.0
19635,11067,11992,770,0.0
19636,10523,11992,1110,0.0
19637,2460,11992,1302,0.0
19638,2802,11992,572,0.0
19639,5014,11992,128,0.0
19640,6508,11992,287,0.0
19641,7752,11992,710,0.0
19642,4438,11992,422,0.0
19643,6476,11992,740,0.0
19644,10832,11992,832,0.0
19645,10973,11992,1177,0.0
19646,3400,11992,1008,0.0
19647,6757,11992,1484,0.0
19648,7100,11992,555,0.0
19649,8771,11992,717,0.0
19650,5259,11992,665,0.0
19651,8603,11992,1487,0.0
19652,5804,11992,507,0.0
19653,1626,11992,1010,0.0
19654,5663,11992,1185,0.0
19655,3257,11992,874,0.0
19656,6283,11992,395,0.0
19657,10023,11992,934,0.0
19658,10128,11992,1185,0.0
19659,9794,11992,43,0.0
19660,9359,11992,1406,0.0
19661,11703,11992,228,0.0
19662,11807,11992,651,0.0
19663,11790,11992,851,0.0
19664,11173,11992,1256,0.0
19665,6672,11992,320,0.0
19666,8996,11992,201,0.0
19667,4881,11992,286,0.0
19668,8238,11992,1343,0.0
19669,9309,11992,609,0.0
19670,9846,11992,81,0.0
19671,9257,11992,807,0.0
19672,6896,11992,1179,0.0
19673,11904,11992,1014,0.0
19674,3551,11992,1185,0.0
19675,3028,11992,801,0.0
19676,2623,11992,713,0.0
19677,2662,11992,1207,0.0
19678,4701,11992,890,0.0
19679,4455,11992,616,0.0
19680,3331,11992,700,0.0
19681,10341,11992,1109,0.0
19682,8162,11992,518,0.0
19683,4457,11992,1228,0.0
19684,7976,11992,638,0.0
19685,4336,11992,1283,0.0
19686,6335,11992,1065,0.0
19687,5211,11992,941,0.0
19688,8804,11992,1022,0.0
19689,11370,11992,860,0.0
19690,5597,11992,1283,0.0
19691,5831,11992,718,0.0
19692,1948,11992,1324,0.0
19693,10001,11992,1202,0.0
19694,10966,11992,565,0.0
19695,11562,11992,66,0.0
19696,5943,11992,229,0.0
19697,11427,11992,385,0.0
19698,3306,11992,1136,0.0
19699,10607,11992,343,0.0
19700,2404,11992,705,0.0
19701,7999,11992,297,0.0
19702,7782,11992,490,0.0
19703,4577,11992,1086,0.0
19704,10529,11992,567,0.0
19705,8987,11992,1214,0.0
19706,11665,11992,974,0.0
19707,8298,11992,929,0.0
19708,5677,11992,648,0.0
19709,11050,11992,370,0.0
19710,2961,11992,105,0.0
19711,10635,11992,267,0.0
19712,10744,11992,720,0.0
19713,7106,11992,713,0.0
