,statement,predicted_score
22486,http://swc2019.dice-research.org/task/dataset/s-22487,0.55
22487,http://swc2019.dice-research.org/task/dataset/s-22488,0.54
22488,http://swc2019.dice-research.org/task/dataset/s-22489,0.76
22489,http://swc2019.dice-research.org/task/dataset/s-22490,0.54
22490,http://swc2019.dice-research.org/task/dataset/s-22491,0.54
22491,http://swc2019.dice-research.org/task/dataset/s-22492,0.86
22492,http://swc2019.dice-research.org/task/dataset/s-22493,0.63
22493,http://swc2019.dice-research.org/task/dataset/s-22494,0.41
22494,http://swc2019.dice-research.org/task/dataset/s-22495,0.63
22495,http://swc2019.dice-research.org/task/dataset/s-22496,0.33
22496,http://swc2019.dice-research.org/task/dataset/s-22497,0.87
22497,http://swc2019.dice-research.org/task/dataset/s-22498,0.33
22498,http://swc2019.dice-research.org/task/dataset/s-22499,0.59
22499,http://swc2019.dice-research.org/task/dataset/s-22500,0.52
22500,http://swc2019.dice-research.org/task/dataset/s-22501,0.46
22501,http://swc2019.dice-research.org/task/dataset/s-22502,0.29
22502,http://swc2019.dice-research.org/task/dataset/s-22503,0.56
22503,http://swc2019.dice-research.org/task/dataset/s-22504,0.38
22504,http://swc2019.dice-research.org/task/dataset/s-22505,0.52
22505,http://swc2019.dice-research.org/task/dataset/s-22506,0.49
22506,http://swc2019.dice-research.org/task/dataset/s-22507,0.49
22507,http://swc2019.dice-research.org/task/dataset/s-22508,0.55
22508,http://swc2019.dice-research.org/task/dataset/s-22509,0.55
22509,http://swc2019.dice-research.org/task/dataset/s-22510,0.43
22510,http://swc2019.dice-research.org/task/dataset/s-22511,0.43
22511,http://swc2019.dice-research.org/task/dataset/s-22512,0.54
22512,http://swc2019.dice-research.org/task/dataset/s-22513,0.56
22513,http://swc2019.dice-research.org/task/dataset/s-22514,0.26
22514,http://swc2019.dice-research.org/task/dataset/s-22515,0.39
22515,http://swc2019.dice-research.org/task/dataset/s-22516,0.54
22516,http://swc2019.dice-research.org/task/dataset/s-22517,0.42
22517,http://swc2019.dice-research.org/task/dataset/s-22518,0.31
22518,http://swc2019.dice-research.org/task/dataset/s-22519,0.51
22519,http://swc2019.dice-research.org/task/dataset/s-22520,0.52
22520,http://swc2019.dice-research.org/task/dataset/s-22521,0.29
22521,http://swc2019.dice-research.org/task/dataset/s-22522,0.46
22522,http://swc2019.dice-research.org/task/dataset/s-22523,0.51
22523,http://swc2019.dice-research.org/task/dataset/s-22524,0.56
22524,http://swc2019.dice-research.org/task/dataset/s-22525,0.4
22525,http://swc2019.dice-research.org/task/dataset/s-22526,0.62
22526,http://swc2019.dice-research.org/task/dataset/s-22527,0.49
22527,http://swc2019.dice-research.org/task/dataset/s-22528,0.32
22528,http://swc2019.dice-research.org/task/dataset/s-22529,0.47
22529,http://swc2019.dice-research.org/task/dataset/s-22530,0.4
22530,http://swc2019.dice-research.org/task/dataset/s-22531,0.61
22531,http://swc2019.dice-research.org/task/dataset/s-22532,0.51
22532,http://swc2019.dice-research.org/task/dataset/s-22533,0.51
22533,http://swc2019.dice-research.org/task/dataset/s-22534,0.57
22534,http://swc2019.dice-research.org/task/dataset/s-22535,0.36
22535,http://swc2019.dice-research.org/task/dataset/s-22536,0.35
22536,http://swc2019.dice-research.org/task/dataset/s-22537,0.32
22537,http://swc2019.dice-research.org/task/dataset/s-22538,0.49
22538,http://swc2019.dice-research.org/task/dataset/s-22539,0.47
22539,http://swc2019.dice-research.org/task/dataset/s-22540,0.56
22540,http://swc2019.dice-research.org/task/dataset/s-22541,0.42
22541,http://swc2019.dice-research.org/task/dataset/s-22542,0.29
22542,http://swc2019.dice-research.org/task/dataset/s-22543,0.55
22543,http://swc2019.dice-research.org/task/dataset/s-22544,0.57
22544,http://swc2019.dice-research.org/task/dataset/s-22545,0.25
22545,http://swc2019.dice-research.org/task/dataset/s-22546,0.51
22546,http://swc2019.dice-research.org/task/dataset/s-22547,0.49
22547,http://swc2019.dice-research.org/task/dataset/s-22548,0.49
22548,http://swc2019.dice-research.org/task/dataset/s-22549,0.46
22549,http://swc2019.dice-research.org/task/dataset/s-22550,0.53
22550,http://swc2019.dice-research.org/task/dataset/s-22551,0.55
22551,http://swc2019.dice-research.org/task/dataset/s-22552,0.53
22552,http://swc2019.dice-research.org/task/dataset/s-22553,0.33
22553,http://swc2019.dice-research.org/task/dataset/s-22554,0.34
22554,http://swc2019.dice-research.org/task/dataset/s-22555,0.28
22555,http://swc2019.dice-research.org/task/dataset/s-22556,0.44
22556,http://swc2019.dice-research.org/task/dataset/s-22557,0.51
22557,http://swc2019.dice-research.org/task/dataset/s-22558,0.38
22558,http://swc2019.dice-research.org/task/dataset/s-22559,0.41
22559,http://swc2019.dice-research.org/task/dataset/s-22560,0.53
22560,http://swc2019.dice-research.org/task/dataset/s-22561,0.35
22561,http://swc2019.dice-research.org/task/dataset/s-22562,0.51
22562,http://swc2019.dice-research.org/task/dataset/s-22563,0.42
22563,http://swc2019.dice-research.org/task/dataset/s-22564,0.49
22564,http://swc2019.dice-research.org/task/dataset/s-22565,0.5
22565,http://swc2019.dice-research.org/task/dataset/s-22566,0.58
22566,http://swc2019.dice-research.org/task/dataset/s-22567,0.26
22567,http://swc2019.dice-research.org/task/dataset/s-22568,0.32
22568,http://swc2019.dice-research.org/task/dataset/s-22569,0.54
22569,http://swc2019.dice-research.org/task/dataset/s-22570,0.39
22570,http://swc2019.dice-research.org/task/dataset/s-22571,0.29
22571,http://swc2019.dice-research.org/task/dataset/s-22572,0.55
22572,http://swc2019.dice-research.org/task/dataset/s-22573,0.27
22573,http://swc2019.dice-research.org/task/dataset/s-22574,0.9
22574,http://swc2019.dice-research.org/task/dataset/s-22575,0.45
22575,http://swc2019.dice-research.org/task/dataset/s-22576,0.54
22576,http://swc2019.dice-research.org/task/dataset/s-22577,0.23
22577,http://swc2019.dice-research.org/task/dataset/s-22578,0.48
22578,http://swc2019.dice-research.org/task/dataset/s-22579,0.55
22579,http://swc2019.dice-research.org/task/dataset/s-22580,0.4
22580,http://swc2019.dice-research.org/task/dataset/s-22581,0.38
22581,http://swc2019.dice-research.org/task/dataset/s-22582,0.61
22582,http://swc2019.dice-research.org/task/dataset/s-22583,0.5
22583,http://swc2019.dice-research.org/task/dataset/s-22584,0.5
22584,http://swc2019.dice-research.org/task/dataset/s-22585,0.34
22585,http://swc2019.dice-research.org/task/dataset/s-22586,0.29
22586,http://swc2019.dice-research.org/task/dataset/s-22587,0.38
22587,http://swc2019.dice-research.org/task/dataset/s-22588,0.27
22588,http://swc2019.dice-research.org/task/dataset/s-22589,0.47
22589,http://swc2019.dice-research.org/task/dataset/s-22590,0.27
22590,http://swc2019.dice-research.org/task/dataset/s-22591,0.4
22591,http://swc2019.dice-research.org/task/dataset/s-22592,0.42
22592,http://swc2019.dice-research.org/task/dataset/s-22593,0.39
22593,http://swc2019.dice-research.org/task/dataset/s-22594,0.51
22594,http://swc2019.dice-research.org/task/dataset/s-22595,0.47
22595,http://swc2019.dice-research.org/task/dataset/s-22596,0.58
22596,http://swc2019.dice-research.org/task/dataset/s-22597,0.38
22597,http://swc2019.dice-research.org/task/dataset/s-22598,0.52
22598,http://swc2019.dice-research.org/task/dataset/s-22599,0.53
22599,http://swc2019.dice-research.org/task/dataset/s-22600,0.26
22600,http://swc2019.dice-research.org/task/dataset/s-22601,0.53
22601,http://swc2019.dice-research.org/task/dataset/s-22602,0.52
22602,http://swc2019.dice-research.org/task/dataset/s-22603,0.53
22603,http://swc2019.dice-research.org/task/dataset/s-22604,0.54
22604,http://swc2019.dice-research.org/task/dataset/s-22605,0.51
22605,http://swc2019.dice-research.org/task/dataset/s-22606,0.59
22606,http://swc2019.dice-research.org/task/dataset/s-22607,0.42
22607,http://swc2019.dice-research.org/task/dataset/s-22608,0.54
22608,http://swc2019.dice-research.org/task/dataset/s-22609,0.57
22609,http://swc2019.dice-research.org/task/dataset/s-22610,0.58
22610,http://swc2019.dice-research.org/task/dataset/s-22611,0.46
22611,http://swc2019.dice-research.org/task/dataset/s-22612,0.28
22612,http://swc2019.dice-research.org/task/dataset/s-22613,0.44
22613,http://swc2019.dice-research.org/task/dataset/s-22614,0.44
22614,http://swc2019.dice-research.org/task/dataset/s-22615,0.25
22615,http://swc2019.dice-research.org/task/dataset/s-22616,0.53
22616,http://swc2019.dice-research.org/task/dataset/s-22617,0.31
22617,http://swc2019.dice-research.org/task/dataset/s-22618,0.59
22618,http://swc2019.dice-research.org/task/dataset/s-22619,0.51
22619,http://swc2019.dice-research.org/task/dataset/s-22620,0.32
22620,http://swc2019.dice-research.org/task/dataset/s-22621,0.51
22621,http://swc2019.dice-research.org/task/dataset/s-22622,0.27
22622,http://swc2019.dice-research.org/task/dataset/s-22623,0.27
22623,http://swc2019.dice-research.org/task/dataset/s-22624,0.57
22624,http://swc2019.dice-research.org/task/dataset/s-22625,0.38
22625,http://swc2019.dice-research.org/task/dataset/s-22626,0.37
22626,http://swc2019.dice-research.org/task/dataset/s-22627,0.44
22627,http://swc2019.dice-research.org/task/dataset/s-22628,0.49
22628,http://swc2019.dice-research.org/task/dataset/s-22629,0.51
22629,http://swc2019.dice-research.org/task/dataset/s-22630,0.46
22630,http://swc2019.dice-research.org/task/dataset/s-22631,0.42
22631,http://swc2019.dice-research.org/task/dataset/s-22632,0.56
22632,http://swc2019.dice-research.org/task/dataset/s-22633,0.51
22633,http://swc2019.dice-research.org/task/dataset/s-22634,0.57
22634,http://swc2019.dice-research.org/task/dataset/s-22635,0.54
22635,http://swc2019.dice-research.org/task/dataset/s-22636,0.53
22636,http://swc2019.dice-research.org/task/dataset/s-22637,0.51
22637,http://swc2019.dice-research.org/task/dataset/s-22638,0.53
22638,http://swc2019.dice-research.org/task/dataset/s-22639,0.44
22639,http://swc2019.dice-research.org/task/dataset/s-22640,0.5
22640,http://swc2019.dice-research.org/task/dataset/s-22641,0.56
22641,http://swc2019.dice-research.org/task/dataset/s-22642,0.49
22642,http://swc2019.dice-research.org/task/dataset/s-22643,0.5
22643,http://swc2019.dice-research.org/task/dataset/s-22644,0.43
22644,http://swc2019.dice-research.org/task/dataset/s-22645,0.27
22645,http://swc2019.dice-research.org/task/dataset/s-22646,0.51
22646,http://swc2019.dice-research.org/task/dataset/s-22647,0.27
22647,http://swc2019.dice-research.org/task/dataset/s-22648,0.42
22648,http://swc2019.dice-research.org/task/dataset/s-22649,0.33
22649,http://swc2019.dice-research.org/task/dataset/s-22650,0.41
22650,http://swc2019.dice-research.org/task/dataset/s-22651,0.5
22651,http://swc2019.dice-research.org/task/dataset/s-22652,0.27
22652,http://swc2019.dice-research.org/task/dataset/s-22653,0.6
22653,http://swc2019.dice-research.org/task/dataset/s-22654,0.52
22654,http://swc2019.dice-research.org/task/dataset/s-22655,0.53
22655,http://swc2019.dice-research.org/task/dataset/s-22656,0.47
22656,http://swc2019.dice-research.org/task/dataset/s-22657,0.44
22657,http://swc2019.dice-research.org/task/dataset/s-22658,0.5
22658,http://swc2019.dice-research.org/task/dataset/s-22659,0.51
22659,http://swc2019.dice-research.org/task/dataset/s-22660,0.24
22660,http://swc2019.dice-research.org/task/dataset/s-22661,0.72
22661,http://swc2019.dice-research.org/task/dataset/s-22662,0.88
22662,http://swc2019.dice-research.org/task/dataset/s-22663,0.35
22663,http://swc2019.dice-research.org/task/dataset/s-22664,0.53
22664,http://swc2019.dice-research.org/task/dataset/s-22665,0.55
22665,http://swc2019.dice-research.org/task/dataset/s-22666,0.55
22666,http://swc2019.dice-research.org/task/dataset/s-22667,0.27
22667,http://swc2019.dice-research.org/task/dataset/s-22668,0.38
22668,http://swc2019.dice-research.org/task/dataset/s-22669,0.51
22669,http://swc2019.dice-research.org/task/dataset/s-22670,0.27
22670,http://swc2019.dice-research.org/task/dataset/s-22671,0.58
22671,http://swc2019.dice-research.org/task/dataset/s-22672,0.88
22672,http://swc2019.dice-research.org/task/dataset/s-22673,0.62
22673,http://swc2019.dice-research.org/task/dataset/s-22674,0.5
22674,http://swc2019.dice-research.org/task/dataset/s-22675,0.35
22675,http://swc2019.dice-research.org/task/dataset/s-22676,0.29
22676,http://swc2019.dice-research.org/task/dataset/s-22677,0.48
22677,http://swc2019.dice-research.org/task/dataset/s-22678,0.6
22678,http://swc2019.dice-research.org/task/dataset/s-22679,0.28
22679,http://swc2019.dice-research.org/task/dataset/s-22680,0.27
22680,http://swc2019.dice-research.org/task/dataset/s-22681,0.31
22681,http://swc2019.dice-research.org/task/dataset/s-22682,0.55
22682,http://swc2019.dice-research.org/task/dataset/s-22683,0.5
22683,http://swc2019.dice-research.org/task/dataset/s-22684,0.3
22684,http://swc2019.dice-research.org/task/dataset/s-22685,0.85
22685,http://swc2019.dice-research.org/task/dataset/s-22686,0.52
22686,http://swc2019.dice-research.org/task/dataset/s-22687,0.48
22687,http://swc2019.dice-research.org/task/dataset/s-22688,0.49
22688,http://swc2019.dice-research.org/task/dataset/s-22689,0.38
22689,http://swc2019.dice-research.org/task/dataset/s-22690,0.26
22690,http://swc2019.dice-research.org/task/dataset/s-22691,0.31
22691,http://swc2019.dice-research.org/task/dataset/s-22692,0.7
22692,http://swc2019.dice-research.org/task/dataset/s-22693,0.31
22693,http://swc2019.dice-research.org/task/dataset/s-22694,0.84
22694,http://swc2019.dice-research.org/task/dataset/s-22695,0.53
22695,http://swc2019.dice-research.org/task/dataset/s-22696,0.59
22696,http://swc2019.dice-research.org/task/dataset/s-22697,0.47
22697,http://swc2019.dice-research.org/task/dataset/s-22698,0.53
22698,http://swc2019.dice-research.org/task/dataset/s-22699,0.48
22699,http://swc2019.dice-research.org/task/dataset/s-22700,0.5
22700,http://swc2019.dice-research.org/task/dataset/s-22701,0.53
22701,http://swc2019.dice-research.org/task/dataset/s-22702,0.27
22702,http://swc2019.dice-research.org/task/dataset/s-22703,0.29
22703,http://swc2019.dice-research.org/task/dataset/s-22704,0.36
22704,http://swc2019.dice-research.org/task/dataset/s-22705,0.54
22705,http://swc2019.dice-research.org/task/dataset/s-22706,0.51
22706,http://swc2019.dice-research.org/task/dataset/s-22707,0.4
22707,http://swc2019.dice-research.org/task/dataset/s-22708,0.34
22708,http://swc2019.dice-research.org/task/dataset/s-22709,0.62
22709,http://swc2019.dice-research.org/task/dataset/s-22710,0.48
22710,http://swc2019.dice-research.org/task/dataset/s-22711,0.26
22711,http://swc2019.dice-research.org/task/dataset/s-22712,0.48
22712,http://swc2019.dice-research.org/task/dataset/s-22713,0.38
22713,http://swc2019.dice-research.org/task/dataset/s-22714,0.26
22714,http://swc2019.dice-research.org/task/dataset/s-22715,0.3
22715,http://swc2019.dice-research.org/task/dataset/s-22716,0.3
22716,http://swc2019.dice-research.org/task/dataset/s-22717,0.48
22717,http://swc2019.dice-research.org/task/dataset/s-22718,0.4
22718,http://swc2019.dice-research.org/task/dataset/s-22719,0.47
22719,http://swc2019.dice-research.org/task/dataset/s-22720,0.56
22720,http://swc2019.dice-research.org/task/dataset/s-22721,0.3
22721,http://swc2019.dice-research.org/task/dataset/s-22722,0.49
22722,http://swc2019.dice-research.org/task/dataset/s-22723,0.48
22723,http://swc2019.dice-research.org/task/dataset/s-22724,0.5
22724,http://swc2019.dice-research.org/task/dataset/s-22725,0.51
22725,http://swc2019.dice-research.org/task/dataset/s-22726,0.61
22726,http://swc2019.dice-research.org/task/dataset/s-22727,0.54
22727,http://swc2019.dice-research.org/task/dataset/s-22728,0.45
22728,http://swc2019.dice-research.org/task/dataset/s-22729,0.32
22729,http://swc2019.dice-research.org/task/dataset/s-22730,0.6
22730,http://swc2019.dice-research.org/task/dataset/s-22731,0.53
22731,http://swc2019.dice-research.org/task/dataset/s-22732,0.37
22732,http://swc2019.dice-research.org/task/dataset/s-22733,0.91
22733,http://swc2019.dice-research.org/task/dataset/s-22734,0.51
22734,http://swc2019.dice-research.org/task/dataset/s-22735,0.5
22735,http://swc2019.dice-research.org/task/dataset/s-22736,0.47
22736,http://swc2019.dice-research.org/task/dataset/s-22737,0.6
22737,http://swc2019.dice-research.org/task/dataset/s-22738,0.36
22738,http://swc2019.dice-research.org/task/dataset/s-22739,0.48
22739,http://swc2019.dice-research.org/task/dataset/s-22740,0.52
22740,http://swc2019.dice-research.org/task/dataset/s-22741,0.49
22741,http://swc2019.dice-research.org/task/dataset/s-22742,0.89
22742,http://swc2019.dice-research.org/task/dataset/s-22743,0.31
